,gameid,league,year,split,patch,participantid,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,result,cspm,monsterkills,earned gpm,kills,deaths,assists,vspm,teamkills,teamdeaths
3609,ESPORTSTMNT02_3149952,LCK,2023,Spring,13.03,2,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Sejuani,Caitlyn,Ashe,Jayce,Renekton,Gnar,0,5.9658,159,167.6955,0,2,3,1.9886,5,9
3610,ESPORTSTMNT02_3149952,LCK,2023,Spring,13.03,3,Karis,oe:player:498246d6c44175256a07ed5f322c817,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Azir,Caitlyn,Ashe,Jayce,Renekton,Gnar,0,7.9234,0,214.8317,1,4,0,0.8079,5,9
3611,ESPORTSTMNT02_3149952,LCK,2023,Spring,13.03,4,Hena,oe:player:9712524dc88851032bd53054f8b49b4,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Zeri,Caitlyn,Ashe,Jayce,Renekton,Gnar,0,8.9798,36,267.7162,4,2,1,1.74,5,9
3612,ESPORTSTMNT02_3149952,LCK,2023,Spring,13.03,5,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Lulu,Caitlyn,Ashe,Jayce,Renekton,Gnar,0,0.2796,0,88.5241,0,1,5,3.0451,5,9
3613,ESPORTSTMNT02_3149952,LCK,2023,Spring,13.03,6,Canna,oe:player:7577c239c73fa5f3011cd7b5503e75e,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Fiora,Elise,Maokai,Gragas,Jax,Camille,1,10.3159,20,293.6613,2,0,2,1.5225,9,5
3614,ESPORTSTMNT02_3149952,LCK,2023,Spring,13.03,7,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Wukong,Elise,Maokai,Gragas,Jax,Camille,1,5.9969,174,159.5546,0,0,3,1.8643,9,5
3615,ESPORTSTMNT02_3149952,LCK,2023,Spring,13.03,8,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,LeBlanc,Elise,Maokai,Gragas,Jax,Camille,1,7.7991,12,269.798,4,0,3,1.4604,9,5
3616,ESPORTSTMNT02_3149952,LCK,2023,Spring,13.03,9,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Lucian,Elise,Maokai,Gragas,Jax,Camille,1,10.2227,25,324.4537,3,2,3,1.709,9,5
3617,ESPORTSTMNT02_3149952,LCK,2023,Spring,13.03,10,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Nami,Elise,Maokai,Gragas,Jax,Camille,1,0.1554,0,76.1574,0,3,7,2.4547,9,5
3620,ESPORTSTMNT02_3150955,LCK,2023,Spring,13.03,1,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Gragas,Caitlyn,Ashe,Zeri,LeBlanc,Azir,0,7.5902,4,172.6921,0,2,0,1.5369,2,15
3621,ESPORTSTMNT02_3150955,LCK,2023,Spring,13.03,2,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Wukong,Caitlyn,Ashe,Zeri,LeBlanc,Azir,0,4.8615,136,140.23,1,5,1,1.4741,2,15
3622,ESPORTSTMNT02_3150955,LCK,2023,Spring,13.03,3,Karis,oe:player:498246d6c44175256a07ed5f322c817,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Ryze,Caitlyn,Ashe,Zeri,LeBlanc,Azir,0,9.2525,8,253.7376,1,2,1,1.035,2,15
3623,ESPORTSTMNT02_3150955,LCK,2023,Spring,13.03,4,Hena,oe:player:9712524dc88851032bd53054f8b49b4,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Lucian,Caitlyn,Ashe,Zeri,LeBlanc,Azir,0,8.8761,6,231.0298,0,2,0,1.6309,2,15
3624,ESPORTSTMNT02_3150955,LCK,2023,Spring,13.03,5,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Nami,Caitlyn,Ashe,Zeri,LeBlanc,Azir,0,0.5959,0,61.38,0,4,0,3.0737,2,15
3625,ESPORTSTMNT02_3150955,LCK,2023,Spring,13.03,6,Canna,oe:player:7577c239c73fa5f3011cd7b5503e75e,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Renekton,Elise,Maokai,Sejuani,Gnar,Viktor,1,9.6602,25,311.9185,4,1,4,1.2232,15,2
3626,ESPORTSTMNT02_3150955,LCK,2023,Spring,13.03,7,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Vi,Elise,Maokai,Sejuani,Gnar,Viktor,1,6.022,163,215.034,2,0,6,2.1014,15,2
3627,ESPORTSTMNT02_3150955,LCK,2023,Spring,13.03,8,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Taliyah,Elise,Maokai,Sejuani,Gnar,Viktor,1,10.068,36,389.1061,5,1,5,1.4114,15,2
3628,ESPORTSTMNT02_3150955,LCK,2023,Spring,13.03,9,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Aphelios,Elise,Maokai,Sejuani,Gnar,Viktor,1,9.3152,19,299.3413,4,0,3,1.1605,15,2
3629,ESPORTSTMNT02_3150955,LCK,2023,Spring,13.03,10,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Lulu,Elise,Maokai,Sejuani,Gnar,Viktor,1,0.3764,0,123.9833,0,0,11,2.9482,15,2
3632,9747-9747_game_1,LPL,2023,Spring,13.01,1,Breathe,oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Sion,Kassadin,Jayce,Elise,Yone,Fiora,1,7.4325,0,257.0566,1,0,9,1.0482,12,4
3633,9747-9747_game_1,LPL,2023,Spring,13.01,2,Wei,oe:player:b61e517b1a6027160aafaf56e9867c0,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Wukong,Kassadin,Jayce,Elise,Yone,Fiora,1,5.1138,136,196.2626,3,2,5,1.7787,12,4
3634,9747-9747_game_1,LPL,2023,Spring,13.01,3,Angel,oe:player:542b1268b090a5fc82442efbd8d8165,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Akali,Kassadin,Jayce,Elise,Yone,Fiora,1,8.4172,8,283.3563,7,1,3,1.3976,12,4
3635,9747-9747_game_1,LPL,2023,Spring,13.01,4,GALA,oe:player:867e8957fae1cb59f0808dbcc3aada2,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Caitlyn,Kassadin,Jayce,Elise,Yone,Fiora,1,9.1795,16,265.3785,1,0,5,0.6353,12,4
3636,9747-9747_game_1,LPL,2023,Spring,13.01,5,Ming,oe:player:4e09acc2529add19ff0686b1341e3d0,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Ashe,Kassadin,Jayce,Elise,Yone,Fiora,1,1.0164,0,120.9846,0,1,8,4.9868,12,4
3637,9747-9747_game_1,LPL,2023,Spring,13.01,6,fearness,oe:player:c4ec81f700e2f5f739352707fe986d7,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,K'Sante,Zeri,Lucian,Maokai,Jax,Ryze,0,7.8137,0,201.2811,1,2,1,0.7305,4,12
3638,9747-9747_game_1,LPL,2023,Spring,13.01,7,H4cker,oe:player:5d11b64cb0cf93ea4a5e5c6977aff59,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Sejuani,Zeri,Lucian,Maokai,Jax,Ryze,0,4.7962,122,182.4775,2,2,2,1.0164,4,12
3639,9747-9747_game_1,LPL,2023,Spring,13.01,8,Care,oe:player:6bc43cc1537fa4ac6295b4899e972cf,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Sylas,Zeri,Lucian,Maokai,Jax,Ryze,0,8.4807,12,213.5416,1,2,1,1.5564,4,12
3640,9747-9747_game_1,LPL,2023,Spring,13.01,9,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Varus,Zeri,Lucian,Maokai,Jax,Ryze,0,8.2901,13,216.4637,0,3,3,0.7623,4,12
3641,9747-9747_game_1,LPL,2023,Spring,13.01,10,Lele,oe:player:ad991b9f2f7e553d4eefb9f5d06afc9,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Heimerdinger,Zeri,Lucian,Maokai,Jax,Ryze,0,0.667,0,83.9809,0,3,4,2.2869,4,12
3642,9747-9747_game_2,LPL,2023,Spring,13.01,1,fearness,oe:player:c4ec81f700e2f5f739352707fe986d7,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,K'Sante,Lucian,Jax,Ashe,Ryze,Fiora,0,7.2604,4,204.393,2,2,5,0.9824,13,14
3643,9747-9747_game_2,LPL,2023,Spring,13.01,2,H4cker,oe:player:5d11b64cb0cf93ea4a5e5c6977aff59,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Sejuani,Lucian,Jax,Ashe,Ryze,Fiora,0,4.8882,143,159.8243,0,2,7,1.893,13,14
3644,9747-9747_game_2,LPL,2023,Spring,13.01,3,Care,oe:player:6bc43cc1537fa4ac6295b4899e972cf,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Kassadin,Lucian,Jax,Ashe,Ryze,Fiora,0,8.7939,12,262.8355,2,4,2,1.7971,13,14
3645,9747-9747_game_2,LPL,2023,Spring,13.01,4,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Varus,Lucian,Jax,Ashe,Ryze,Fiora,0,8.4345,24,300.3834,6,3,4,1.3419,13,14
3646,9747-9747_game_2,LPL,2023,Spring,13.01,5,Lele,oe:player:ad991b9f2f7e553d4eefb9f5d06afc9,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Lux,Lucian,Jax,Ashe,Ryze,Fiora,0,0.6709,0,111.9728,3,3,6,2.4681,13,14
3647,9747-9747_game_2,LPL,2023,Spring,13.01,6,Breathe,oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Sion,Maokai,Elise,Zeri,Yone,Jayce,1,7.8355,8,213.0671,1,3,5,0.8866,14,13
3648,9747-9747_game_2,LPL,2023,Spring,13.01,7,Wei,oe:player:b61e517b1a6027160aafaf56e9867c0,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Wukong,Maokai,Elise,Zeri,Yone,Jayce,1,4.8163,172,199.0256,2,5,6,1.9169,14,13
3649,9747-9747_game_2,LPL,2023,Spring,13.01,8,Angel,oe:player:542b1268b090a5fc82442efbd8d8165,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Azir,Maokai,Elise,Zeri,Yone,Jayce,1,8.6981,20,304.2652,5,1,6,1.7492,14,13
3650,9747-9747_game_2,LPL,2023,Spring,13.01,9,GALA,oe:player:867e8957fae1cb59f0808dbcc3aada2,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Jhin,Maokai,Elise,Zeri,Yone,Jayce,1,8.7939,16,276.7093,5,1,6,1.1022,14,13
3651,9747-9747_game_2,LPL,2023,Spring,13.01,10,Ming,oe:player:4e09acc2529add19ff0686b1341e3d0,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Heimerdinger,Maokai,Elise,Zeri,Yone,Jayce,1,0.623,0,102.1965,1,3,7,3.0671,14,13
3652,ESPORTSTMNT02_3150959,LCK,2023,Spring,13.03,1,DuDu,oe:player:6e6a78244523ed9e54731d07d1f79f4,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,K'Sante,Lucian,Elise,Jayce,Fiora,Camille,0,8.9153,7,218.3051,1,3,1,0.4407,5,12
3653,ESPORTSTMNT02_3150959,LCK,2023,Spring,13.03,2,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Wukong,Lucian,Elise,Jayce,Fiora,Camille,0,5.3559,136,169.322,1,2,4,1.8305,5,12
3654,ESPORTSTMNT02_3150959,LCK,2023,Spring,13.03,3,BuLLDoG,oe:player:317aeb74a6dd16bea711bbad361ca44,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Annie,Lucian,Elise,Jayce,Fiora,Camille,0,7.8305,0,228.2712,3,4,2,0.8814,5,12
3655,ESPORTSTMNT02_3150959,LCK,2023,Spring,13.03,4,Taeyoon,oe:player:952237fce714ed1eca8ded17523bee9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Varus,Lucian,Elise,Jayce,Fiora,Camille,0,9.4237,0,213.7288,0,0,1,1.1525,5,12
3656,ESPORTSTMNT02_3150959,LCK,2023,Spring,13.03,5,Jun,oe:player:054e5f8aeb885db6713f4a3e7328efc,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Heimerdinger,Lucian,Elise,Jayce,Fiora,Camille,0,0.8814,0,79.2203,0,3,1,3.5593,5,12
3657,ESPORTSTMNT02_3150959,LCK,2023,Spring,13.03,6,Doran,oe:player:a1f3b2bb3f36e5113237f92d76dc4c8,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Gnar,Ashe,Maokai,Jax,Sylas,Renekton,1,8.7797,15,334.1356,5,1,4,0.9153,12,5
3658,ESPORTSTMNT02_3150959,LCK,2023,Spring,13.03,7,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Sejuani,Ashe,Maokai,Jax,Sylas,Renekton,1,6.1356,150,186.678,0,2,7,1.8305,12,5
3659,ESPORTSTMNT02_3150959,LCK,2023,Spring,13.03,8,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Viktor,Ashe,Maokai,Jax,Sylas,Renekton,1,10.1356,8,300.3729,3,2,5,1.661,12,5
3660,ESPORTSTMNT02_3150959,LCK,2023,Spring,13.03,9,Peyz,oe:player:5bbc2b92348d930ebd500cb9ce71bb7,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Caitlyn,Ashe,Maokai,Jax,Sylas,Renekton,1,9.8305,12,316.8136,3,0,3,1.1525,12,5
3661,ESPORTSTMNT02_3150959,LCK,2023,Spring,13.03,10,Delight,oe:player:051ca2e31ba25123961b3df95fdef4c,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Karma,Ashe,Maokai,Jax,Sylas,Renekton,1,0.7797,4,146.4068,1,0,8,2.9492,12,5
3664,9748-9748_game_1,LPL,2023,Spring,13.01,1,Biubiu,oe:player:445af96e9e883e18105c9c6072d97a1,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,K'Sante,Elise,Jax,Sejuani,Fiora,Ryze,0,8.2939,0,210.37,1,2,1,1.3258,3,17
3665,9748-9748_game_1,LPL,2023,Spring,13.01,2,Heng,oe:player:92f0831b560a15d8be3be25275adb08,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Wukong,Elise,Jax,Sejuani,Fiora,Ryze,0,4.6249,132,127.6156,0,7,1,0.8633,3,17
3666,9748-9748_game_1,LPL,2023,Spring,13.01,3,Shanks,oe:player:0e2f0d3ded24c190dd6a4b3d6f89f04,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Azir,Elise,Jax,Sejuani,Fiora,Ryze,0,9.8664,8,232.1377,1,4,0,1.3258,3,17
3667,9748-9748_game_1,LPL,2023,Spring,13.01,4,Hope,oe:player:7cf68f44e5dc31827b1d3f0a3b4a28e,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Varus,Elise,Jax,Sejuani,Fiora,Ryze,0,7.8314,0,210.37,1,3,0,1.3258,3,17
3668,9748-9748_game_1,LPL,2023,Spring,13.01,5,Iwandy,oe:player:db820b983e253a5e5926aa8cd8d1a82,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Miss Fortune,Elise,Jax,Sejuani,Fiora,Ryze,0,1.4183,0,114.0185,0,1,2,3.2991,3,17
3669,9748-9748_game_1,LPL,2023,Spring,13.01,6,Zika,oe:player:65ed20b21e2993fb00dbd21a2fd991b,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Camille,Zeri,Lucian,Maokai,Sion,Renekton,1,9.5581,16,316.6187,3,1,2,0.8016,17,3
3670,9748-9748_game_1,LPL,2023,Spring,13.01,7,Tarzan,oe:player:62922f2b370657a966de4d84f5586bf,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Vi,Zeri,Lucian,Maokai,Sion,Renekton,1,6.4132,152,275.9507,2,1,13,2.1583,17,3
3671,9748-9748_game_1,LPL,2023,Spring,13.01,8,Scout,oe:player:71e79ef80600d398d90cfebe3b0b758,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Taliyah,Zeri,Lucian,Maokai,Sion,Renekton,1,9.1572,28,298.9209,4,0,8,0.9558,17,3
3672,9748-9748_game_1,LPL,2023,Spring,13.01,9,LP,oe:player:233724c5adf28da47784390134db3c6,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Ashe,Zeri,Lucian,Maokai,Sion,Renekton,1,7.8931,15,340.2672,7,0,7,2.2816,17,3
3673,9748-9748_game_1,LPL,2023,Spring,13.01,10,Hang,oe:player:ab2455e33b8ddb6a9d2d41107a2ed4f,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Heimerdinger,Zeri,Lucian,Maokai,Sion,Renekton,1,1.0791,5,148.8284,1,1,9,3.2066,17,3
3674,ESPORTSTMNT02_3151024,LCK,2023,Spring,13.03,1,DuDu,oe:player:6e6a78244523ed9e54731d07d1f79f4,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Renekton,Lucian,Caitlyn,Elise,Yone,Sylas,1,8.5349,16,289.9289,3,3,7,1.138,18,10
3675,ESPORTSTMNT02_3151024,LCK,2023,Spring,13.03,2,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Wukong,Lucian,Caitlyn,Elise,Yone,Sylas,1,4.808,144,207.7383,4,1,6,2.276,18,10
3676,ESPORTSTMNT02_3151024,LCK,2023,Spring,13.03,3,BuLLDoG,oe:player:317aeb74a6dd16bea711bbad361ca44,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Annie,Lucian,Caitlyn,Elise,Yone,Sylas,1,7.596,4,241.1949,3,1,9,1.4794,18,10
3677,ESPORTSTMNT02_3151024,LCK,2023,Spring,13.03,4,Taeyoon,oe:player:952237fce714ed1eca8ded17523bee9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Ezreal,Lucian,Caitlyn,Elise,Yone,Sylas,1,10.3556,14,364.8933,6,1,7,1.2233,18,10
3678,ESPORTSTMNT02_3151024,LCK,2023,Spring,13.03,5,Jun,oe:player:054e5f8aeb885db6713f4a3e7328efc,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Karma,Lucian,Caitlyn,Elise,Yone,Sylas,1,0.9104,4,136.1024,2,4,11,3.8407,18,10
3679,ESPORTSTMNT02_3151024,LCK,2023,Spring,13.03,6,Doran,oe:player:a1f3b2bb3f36e5113237f92d76dc4c8,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Jayce,Ashe,Maokai,Jax,Zeri,Sivir,0,8.5633,36,273.9687,1,4,4,1.4509,10,18
3680,ESPORTSTMNT02_3151024,LCK,2023,Spring,13.03,7,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Sejuani,Ashe,Maokai,Jax,Zeri,Sivir,0,4.9502,139,176.1024,4,5,4,2.3329,10,18
3681,ESPORTSTMNT02_3151024,LCK,2023,Spring,13.03,8,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Azir,Ashe,Maokai,Jax,Zeri,Sivir,0,9.9004,16,274.8506,1,2,4,2.1337,10,18
3682,ESPORTSTMNT02_3151024,LCK,2023,Spring,13.03,9,Peyz,oe:player:5bbc2b92348d930ebd500cb9ce71bb7,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Varus,Ashe,Maokai,Jax,Zeri,Sivir,0,10.2134,40,296.8706,3,3,5,1.4509,10,18
3683,ESPORTSTMNT02_3151024,LCK,2023,Spring,13.03,10,Delight,oe:player:051ca2e31ba25123961b3df95fdef4c,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Nautilus,Ashe,Maokai,Jax,Zeri,Sivir,0,0.9673,3,79.9716,1,4,5,3.0725,10,18
3686,ESPORTSTMNT02_3148999,LCK,2023,Spring,13.03,1,DuDu,oe:player:6e6a78244523ed9e54731d07d1f79f4,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Renekton,Elise,Lucian,Caitlyn,Lulu,Azir,0,6.5202,1,222.659,5,7,2,0.8324,12,22
3687,ESPORTSTMNT02_3148999,LCK,2023,Spring,13.03,2,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Sejuani,Elise,Lucian,Caitlyn,Lulu,Azir,0,4.8902,121,147.9884,1,4,6,1.5954,12,22
3688,ESPORTSTMNT02_3148999,LCK,2023,Spring,13.03,3,BuLLDoG,oe:player:317aeb74a6dd16bea711bbad361ca44,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Zoe,Elise,Lucian,Caitlyn,Lulu,Azir,0,7.422,4,233.896,2,3,5,1.1098,12,22
3689,ESPORTSTMNT02_3148999,LCK,2023,Spring,13.03,4,Taeyoon,oe:player:952237fce714ed1eca8ded17523bee9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Ezreal,Elise,Lucian,Caitlyn,Lulu,Azir,0,9.9884,6,323.4104,4,3,0,1.0405,12,22
3690,ESPORTSTMNT02_3148999,LCK,2023,Spring,13.03,5,Jun,oe:player:054e5f8aeb885db6713f4a3e7328efc,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Karma,Elise,Lucian,Caitlyn,Lulu,Azir,0,0.8324,0,112.3699,0,5,6,3.7803,12,22
3691,ESPORTSTMNT02_3148999,LCK,2023,Spring,13.03,6,Doran,oe:player:a1f3b2bb3f36e5113237f92d76dc4c8,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Jayce,Maokai,Ashe,Annie,Yone,Viktor,1,8.9827,20,353.5145,6,3,7,1.2486,22,12
3692,ESPORTSTMNT02_3148999,LCK,2023,Spring,13.03,7,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Vi,Maokai,Ashe,Annie,Yone,Viktor,1,5.9306,146,248.0809,4,4,10,1.6994,22,12
3693,ESPORTSTMNT02_3148999,LCK,2023,Spring,13.03,8,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Akali,Maokai,Ashe,Annie,Yone,Viktor,1,8.7399,4,372.3815,10,0,5,0.8671,22,12
3694,ESPORTSTMNT02_3148999,LCK,2023,Spring,13.03,9,Peyz,oe:player:5bbc2b92348d930ebd500cb9ce71bb7,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Zeri,Maokai,Ashe,Annie,Yone,Viktor,1,9.2948,20,295.1098,2,2,5,1.5954,22,12
3695,ESPORTSTMNT02_3148999,LCK,2023,Spring,13.03,10,Delight,oe:player:051ca2e31ba25123961b3df95fdef4c,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Leona,Maokai,Ashe,Annie,Yone,Viktor,1,1.1445,0,121.5607,0,3,12,3.1908,22,12
3698,9748-9748_game_2,LPL,2023,Spring,13.01,1,Zika,oe:player:65ed20b21e2993fb00dbd21a2fd991b,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Renekton,Lucian,Ashe,Vi,Poppy,Ryze,1,9.6309,9,335.1142,5,2,9,0.949,25,7
3699,9748-9748_game_2,LPL,2023,Spring,13.01,2,Tarzan,oe:player:62922f2b370657a966de4d84f5586bf,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Sejuani,Lucian,Ashe,Vi,Poppy,Ryze,1,4.6397,114,219.4376,0,3,18,1.9684,25,7
3700,9748-9748_game_2,LPL,2023,Spring,13.01,3,Scout,oe:player:71e79ef80600d398d90cfebe3b0b758,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Kassadin,Lucian,Ashe,Vi,Poppy,Ryze,1,8.8928,27,353.0053,9,1,6,0.6327,25,7
3701,9748-9748_game_2,LPL,2023,Spring,13.01,4,LP,oe:player:233724c5adf28da47784390134db3c6,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Zeri,Lucian,Ashe,Vi,Poppy,Ryze,1,9.3849,28,406.9596,11,1,8,1.8629,25,7
3702,9748-9748_game_2,LPL,2023,Spring,13.01,5,Hang,oe:player:ab2455e33b8ddb6a9d2d41107a2ed4f,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Yuumi,Lucian,Ashe,Vi,Poppy,Ryze,1,0.3515,0,155.5712,0,0,21,1.8981,25,7
3703,9748-9748_game_2,LPL,2023,Spring,13.01,6,Biubiu,oe:player:445af96e9e883e18105c9c6072d97a1,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,K'Sante,Elise,Maokai,Sylas,Fiora,Jax,0,7.1002,3,178.9807,1,5,4,0.7381,7,25
3704,9748-9748_game_2,LPL,2023,Spring,13.01,7,Heng,oe:player:92f0831b560a15d8be3be25275adb08,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Amumu,Elise,Maokai,Sylas,Fiora,Jax,0,4.2531,110,128.1547,0,8,6,1.1599,7,25
3705,9748-9748_game_2,LPL,2023,Spring,13.01,8,Shanks,oe:player:0e2f0d3ded24c190dd6a4b3d6f89f04,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Yone,Elise,Maokai,Sylas,Fiora,Jax,0,8.8928,5,281.9332,2,4,4,1.2654,7,25
3706,9748-9748_game_2,LPL,2023,Spring,13.01,9,Hope,oe:player:7cf68f44e5dc31827b1d3f0a3b4a28e,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Varus,Elise,Maokai,Sylas,Fiora,Jax,0,7.9789,0,237.188,2,3,4,1.3708,7,25
